benchmark,status-ikos,cputime (s)-ikos,walltime (s)-ikos,memory (MB)-ikos,status-mikos,cputime (s)-mikos,walltime (s)-mikos,memory (MB)-mikos,memreduction,speedup,status-baseline,cputime (s)-baseline,walltime (s)-baseline,memory (MB)-baseline,vanillabaseline,baselineours
OSS/vnstat-2.1/vnstatd.bc,OK,28.59185637,28.61595471,608.079872,OK,26.1403064,26.19219287,263.397376,0.4331624646,1.092537568,OK,27.34311657,27.41257261,586.932224,0.9652222529,0.4487696624
OSS/vnstat-2.1/vnstati.bc,OK,14.16707288,14.21613605,481.652736,OK,11.28930826,11.30803579,61.62432,0.1279434651,1.257171123,OK,12.8681602,12.88889464,486.580224,1.010230375,0.1266478105
OSS/vorbisgain-0.37/vorbisgain.bc,OK,7.424963695,7.480027907,97.869824,OK,7.215486528,7.236284488,68.640768,0.7013476186,1.033683504,OK,7.16009263,7.300564056,92.499968,0.9451326693,0.7420626135
OSS/vpnc-0.5.3.r454.r67/vpnc.bc,OK,242.4098427,242.4519925,4508.413952,OK,243.1276,243.1562081,2389.36064,0.5299780955,0.9971038553,OK,245.6627489,245.6923748,4144.463872,0.9192731449,0.5765186316
OSS/w3m-0.5.3.git20180125/w3m.bc,OK,99.29581773,99.46449687,374.145024,OK,96.80353318,96.99639585,340.246528,0.9093974426,1.025445286,OK,98.51024313,98.71238777,367.484928,0.9821991592,0.9258788649
OSS/wavemon-0.9.0/wavemon.bc,OK,7.489521773,7.508360073,125.517824,OK,6.789141654,6.848395284,91.267072,0.7271243963,1.0963678,OK,6.779549934,6.836483143,120.36096,0.9589152852,0.758278033
OSS/wavpack-5.1.0/wavpack.bc,OK,19.12594761,19.19217019,207.458304,OK,18.84796259,18.89992819,168.148992,0.8105194574,1.015462598,OK,17.80007268,17.82443075,203.501568,0.9809275603,0.8262786064
OSS/wavpack-5.1.0/wvunpack.bc,OK,8.277567321,8.304000564,137.682944,OK,7.271728056,7.336452914,119.005184,0.8643422384,1.131882214,OK,7.576556086,7.596636143,137.281536,0.9970845481,0.8668695548
OSS/wcslib-6.2/wcsware.bc,OK,1324.321697,1324.436033,4504.133632,OK,1334.69296,1334.796157,3678.326784,0.8166557843,0.9922384227,OK,1408.243105,1408.424328,4270.809088,0.9481976862,0.8612716486
OSS/webfs-1.21/webfsd.bc,OK,7.537221954,7.556780402,90.206208,OK,7.398828264,7.468457939,78.610432,0.8714525723,1.011826064,OK,8.08510519,8.136331357,83.849216,0.9295282205,0.9375213717
OSS/wpa_supplicant-2.6/eapol_test.bc,OK,75.57003587,75.89215171,1444.548608,OK,76.620943,77.0922811,791.248896,0.5477481973,0.9844325609,OK,71.93933725,71.96820458,1441.964032,0.9982108072,0.5487299811
OSS/wpa_supplicant-2.6/wpa_supplicant.bc,OK,17.30067959,17.82811908,731.648,OK,18.02945048,18.22015654,710.4512,0.9710286914,0.9784833097,OK,17.16146145,17.52430983,734.396416,1.003756473,0.9673946993
OSS/xcftools-1.0.7/xcf2png.bc,OK,40.62128988,40.96816935,125.8496,OK,39.00207493,38.86806842,55.72608,0.4427990236,1.054031523,OK,39.23016763,39.29616543,124.678144,0.9906916192,0.4469594928
OSS/xcftools-1.0.7/xcf2pnm.bc,OK,40.43431437,40.48026487,123.682816,OK,38.778431,38.86020392,55.631872,0.4497946748,1.041689461,OK,39.2561233,39.28041023,122.601472,0.9912571201,0.4537618602
OSS/xdialog-2.3.1/Xdialog.bc,OK,49.81505445,49.86032871,974.286848,OK,47.48938827,47.53618737,879.067136,0.9022672715,1.048892044,OK,48.39566979,48.41664756,863.035392,0.8858124214,1.018575998
OSS/xfwm4-4.12.5/xfwm4.bc,OK,2225.947336,2226.028075,11541.44256,OK,2452.522045,2452.552088,9342.205952,0.8094487239,0.9076374305,OK,2268.617576,2268.712242,11134.50086,0.9647408291,0.8390323074
OSS/xkbsel-0.13/xkbseldb.bc,OK,8.32914114,8.348046736,106.94656,OK,7.804373929,7.82406295,32.899072,0.3076216009,1.066970804,OK,8.126190479,8.168273876,106.471424,0.9955572578,0.3089943833
OSS/xlockmore-5.56/xlock.bc,OK,565.8002801,566.1600836,980.865024,OK,504.4886982,505.024165,859.987968,0.8767648422,1.121055432,OK,511.5985951,512.0242616,973.418496,0.9924082031,0.883471982
OSS/xplot-0.90.7.1/xplot.bc,OK,82.87146705,82.9884422,701.97248,OK,81.27455645,81.32393526,257.855488,0.3673299101,1.020467614,OK,78.83547346,78.66445429,695.918592,0.9913758898,0.3705253617
OSS/xsane-0.999/xsane-gimp.bc,OK,493.9071267,493.9358346,10050.58458,OK,462.9525764,463.2202676,429.60896,0.04274467388,1.066308772,OK,537.1077725,537.0845429,9484.67712,0.9436940752,0.04529505376
OSS/xsane-0.999/xsane.bc,OK,499.732942,499.7643913,10118.06618,OK,467.1548982,467.5322953,429.50656,0.04244947132,1.068940897,OK,522.9207457,522.9761422,9536.741376,0.9425458587,0.04503703551
OSS/xscreensaver-5.42/apollonian.bc,OK,6.479346523,6.504227543,209.317888,OK,5.571214167,5.620177959,37.298176,0.1781891474,1.157299216,OK,6.102239895,6.224848648,201.109504,0.9607850811,0.1854620257
OSS/xscreensaver-5.42/bouboule.bc,OK,6.440162441,6.588373862,203.12064,OK,5.380619255,5.488418214,36.552704,0.1799556362,1.200413964,OK,6.305662349,6.420472316,197.05856,0.9701552732,0.1854915818
OSS/xscreensaver-5.42/braid.bc,OK,6.425150776,6.484175327,203.239424,OK,4.814652345,4.873140797,36.364288,0.1789233963,1.330594702,OK,6.124296877,6.176484493,196.23936,0.9655575485,0.1853057817
OSS/xscreensaver-5.42/crystal.bc,OK,6.661851945,6.712321825,211.447808,OK,5.758493157,5.819959407,39.165952,0.1852275149,1.153327945,OK,6.36261074,6.384533967,205.344768,0.9711368963,0.1907326511
OSS/xscreensaver-5.42/demon.bc,OK,6.60867862,6.664268268,209.760256,OK,5.59627889,5.680446181,39.022592,0.1860342505,1.173194509,OK,6.308816723,6.328378295,200.810496,0.9573333854,0.19432546
OSS/xscreensaver-5.42/discrete.bc,OK,6.311243856,6.384369373,203.206656,OK,5.537216052,5.560160129,35.926016,0.1767954687,1.148234803,OK,6.148927832,6.228626484,197.566464,0.9722440588,0.1818426836
OSS/xscreensaver-5.42/drift.bc,OK,6.345884519,6.48015137,206.913536,OK,5.704983493,5.756144315,36.814848,0.1779238261,1.125779865,OK,6.206954251,6.328680388,200.019968,0.9666838229,0.1840558639
OSS/xscreensaver-5.42/euler2d.bc,OK,6.524980957,6.57604481,206.442496,OK,5.595115923,5.680332233,37.957632,0.1838653995,1.157686653,OK,6.350186497,6.396412353,200.220672,0.9698617091,0.1895789861
OSS/xscreensaver-5.42/fadeplot.bc,OK,6.406319464,6.424013542,203.821056,OK,5.518295922,5.572412552,35.520512,0.1742730251,1.152824469,OK,6.186266471,6.20446203,196.022272,0.9617371034,0.1812065111
OSS/xscreensaver-5.42/fiberlamp.bc,OK,6.34398098,6.364116704,206.626816,OK,5.525169348,5.588098732,36.298752,0.1756729969,1.138869768,OK,6.349909304,6.404059253,196.571136,0.9513340998,0.1846596237
OSS/xscreensaver-5.42/flow.bc,OK,6.694648906,6.719990106,213.041152,OK,5.576489577,5.624385221,39.604224,0.1858994078,1.194795492,OK,6.681062159,6.756239037,205.27104,0.9635276475,0.1929362466
OSS/xscreensaver-5.42/galaxy.bc,OK,6.491024157,6.516168949,208.781312,OK,5.557615797,5.580106583,36.29056,0.1738209213,1.167749908,OK,6.463467173,6.520182972,199.29088,0.954543671,0.1820984483
OSS/xscreensaver-5.42/glsnake.bc,OK,5.183357443,5.204995974,51.277824,OK,5.631450356,5.70802708,42.5984,0.8307372793,0.9118730344,OK,5.625364084,5.692128723,51.068928,0.9959261922,0.8341353866
OSS/xscreensaver-5.42/grav.bc,OK,5.706121731,5.729018268,206.098432,OK,5.595854275,5.664296975,35.950592,0.1744340879,1.011426183,OK,6.233454686,6.356570553,198.668288,0.9639485661,0.1809578789
OSS/xscreensaver-5.42/hopalong.bc,OK,6.842669526,6.996176618,214.319104,OK,5.847485524,5.872024084,37.875712,0.1767257855,1.191442085,OK,6.714018317,6.788101353,206.647296,0.964203807,0.1832867535
OSS/xscreensaver-5.42/julia.bc,OK,6.49138838,6.548105512,203.964416,OK,5.520599984,5.540282655,35.831808,0.1756767612,1.181908202,OK,6.392708832,6.468443271,196.452352,0.9631697325,0.1823943956
OSS/xscreensaver-5.42/loop.bc,OK,6.472166357,6.492541998,210.038784,OK,5.751210795,5.848092821,39.088128,0.1860995729,1.110198179,OK,6.529431729,6.592360444,202.706944,0.965092923,0.1928307301
OSS/xscreensaver-5.42/mountain.bc,OK,6.353477441,6.420294339,204.607488,OK,5.466659251,5.776261176,35.508224,0.1735431305,1.111496545,OK,6.372260698,6.508378118,197.373952,0.964646768,0.1799032934
OSS/xscreensaver-5.42/pacman.bc,OK,7.118924653,7.220259559,223.166464,OK,5.874368027,5.960486733,46.03904,0.206299097,1.211354019,OK,7.135737392,7.156029211,217.075712,0.9727075839,0.2120874766
OSS/xscreensaver-5.42/penrose.bc,OK,6.506707041,6.596245647,207.478784,OK,5.524605285,5.576272822,38.006784,0.1831839539,1.182913006,OK,6.133952377,6.160861585,201.158656,0.9695384372,0.1889393415
OSS/xscreensaver-5.42/polyominoes.bc,OK,6.966633414,7.020388953,220.413952,OK,5.730988685,5.840434075,45.121536,0.2047127035,1.202032052,OK,6.695912312,6.71655165,214.646784,0.9738348324,0.2102129608
OSS/xscreensaver-5.42/sierpinski.bc,OK,6.487664711,6.548330739,204.378112,OK,5.57886862,5.628219443,35.67616,0.1745595928,1.163481773,OK,6.362609035,6.384318756,195.899392,0.95851454,0.1821147051
OSS/xscreensaver-5.42/slip.bc,OK,6.52136543,6.592041883,209.16224,OK,5.392188971,5.440543631,37.269504,0.1781846666,1.211651322,OK,6.281671402,6.300574209,200.196096,0.9571330657,0.186164989
OSS/xscreensaver-5.42/strange.bc,OK,6.965301969,7.012165306,222.363648,OK,6.122271621,6.176008774,42.889216,0.1928787209,1.135387847,OK,6.983395044,7.008268081,215.977984,0.9712827881,0.1985814258
OSS/xscreensaver-5.42/swirl.bc,OK,6.789329625,6.81597501,217.677824,OK,5.781391542,5.844160507,40.423424,0.1857029956,1.166288127,OK,6.765993216,6.824055005,209.936384,0.9644362487,0.1925508253
OSS/xscreensaver-5.42/thornbird.bc,OK,6.378064251,6.480130598,204.10368,OK,5.392110582,5.412651261,35.405824,0.1734697973,1.197219308,OK,6.277225616,6.296017941,196.419584,0.9623519968,0.1802560787
OSS/xscreensaver-5.42/triangle.bc,OK,6.335923253,6.388268958,204.189696,OK,5.516943017,5.548134681,35.92192,0.1759242543,1.151426439,OK,6.192135935,6.244371771,197.738496,0.9684058494,0.1816637667
OSS/xscreensaver-5.42/xscreensaver-demo.bc,OK,6.442153668,6.500403293,229.220352,OK,5.504080001,5.599929039,82.358272,0.3592973804,1.160801012,OK,6.566486277,6.616212734,215.384064,0.9396376112,0.3823786703
OSS/xsecurelock-1.3/auth_x11.bc,OK,8.255159253,8.376120782,184.266752,OK,7.725510183,7.780418584,152.10496,0.8254606886,1.076564287,OK,8.369950522,8.388016931,179.699712,0.9752150621,0.8464396426
OSS/xsel-1.2.0.20160929/xsel.bc,OK,10.62245804,10.67610587,343.379968,OK,9.781210616,9.832099986,54.124544,0.1576228931,1.085841874,OK,10.78406898,10.80413461,346.128384,1.008004008,0.156371296
OSS/ziproxy-3.3.1/ziproxy.bc,OK,47.38629126,47.58022878,1466.556416,OK,43.70149657,43.82405028,121.46688,0.08282455327,1.085710437,OK,44.99810379,45.02470073,1436.38528,0.9794272244,0.08456427512
OSS/zsync-0.6.2/zsync.bc,OK,130.0307724,130.0925057,176.80384,OK,130.7783684,130.8243831,97.107968,0.5492412834,0.9944056502,OK,133.8587169,133.8800444,175.005696,0.9898297232,0.5548846136
OSS/zsync-0.6.2/zsyncmake.bc,OK,9.614727228,9.633020586,94.031872,OK,10.4613076,10.51207497,60.321792,0.6415036808,0.9163767016,OK,10.97635683,11.02006891,93.843456,0.9979962539,0.6427916721
