benchmark,status-ikos,cputime (s)-ikos,walltime (s)-ikos,memory (MB)-ikos,status-mikos,cputime (s)-mikos,walltime (s)-mikos,memory (MB)-mikos,memreduction,speedup
SVC/ldv-consumption/32_7a_cilled_false-unreach-call_linux-3.8-rc1-32_7a-drivers--usb--core--usbcore.ko-ldv_main1_sequence_infinite_withcheck_stateful.cil.out.i,OK,51.05634782,51.13591995,510.615552,OK,47.34755433,47.4639904,118.910976,0.2328777013,1.077362428
SVC/ldv-consumption/32_7a_cilled_false-unreach-call_linux-3.8-rc1-32_7a-fs--ceph--ceph.ko-ldv_main11_sequence_infinite_withcheck_stateful.cil.out.i,OK,1461.218497,1461.339801,1422.061568,OK,1405.584991,1406.191915,296.300544,0.20835985629999998,1.039217894
SVC/ldv-consumption/32_7a_cilled_false-unreach-call_linux-3.8-rc1-32_7a-fs--ecryptfs--ecryptfs.ko-ldv_main1_sequence_infinite_withcheck_stateful.cil.out.i,OK,48.63453158,48.73182213,732.762112,OK,38.92864934,39.01245948,94.216192,0.1285767788,1.249134835
SVC/ldv-consumption/32_7a_cilled_false-unreach-call_linux-3.8-rc1-32_7a-fs--ubifs--ubifs.ko-ldv_main2_sequence_infinite_withcheck_stateful.cil.out.i,OK,548.9809436,549.0387341,1586.802688,OK,547.7516713,547.6283374,239.501312,0.1509332659,1.002575463
SVC/ldv-consumption/32_7a_cilled_false-unreach-call_linux-3.8-rc1-32_7a-fs--ubifs--ubifs.ko-ldv_main3_sequence_infinite_withcheck_stateful.cil.out.i,OK,576.8425945,576.9239877,1636.200448,OK,544.2953111,544.3800982000001,244.744192,0.1495808122,1.059781556
SVC/ldv-consumption/32_7a_cilled_false-unreach-call_linux-3.8-rc1-drivers--gpu--drm--vmwgfx--vmwgfx.ko-main.cil.out.i,OK,1860.2485629999999,1860.3878920000002,21922.47603,OK,1529.8939779999998,1529.992202,380.469248,0.01735521332,1.215945997
SVC/ldv-consumption/32_7a_cilled_false-unreach-call_linux-3.8-rc1-drivers--hwmon--abituguru3.ko-main.cil.out.i,OK,3451.486254,3451.5957789999998,4364.709888,OK,2740.251915,2740.576013,142.548992,0.03265944259,1.259441724
SVC/ldv-consumption/32_7a_cilled_false-unreach-call_linux-3.8-rc1-drivers--media--rc--rc-core.ko-main.cil.out.i,OK,9.049110209,9.087984309,275.636224,OK,6.826092587000001,6.900077432000001,36.831232,0.1336226112,1.317084395
SVC/ldv-consumption/32_7a_cilled_false-unreach-call_linux-3.8-rc1-drivers--media--usb--cpia2--cpia2.ko-main.cil.out.i,OK,334.9037919,335.00791719999995,16562.16371,OK,244.81675800000002,244.9839633,83.972096,0.005070116288,1.3674687630000002
SVC/ldv-consumption/32_7a_cilled_false-unreach-call_linux-3.8-rc1-drivers--pcmcia--pcmcia_rsrc.ko-main.cil.out.i,OK,9.366737077,9.427842616,172.3392,OK,6.851208525,6.903868892999999,30.216192,0.1753297683,1.365588304
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--block--cciss.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.i,OK,10.81282443,10.86693106,901.8572800000001,OK,8.517727524,8.575995107999999,111.24736000000001,0.12335361980000001,1.267133543
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--block--paride--pf.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.i,OK,96.74413098,96.85585461,2798.637056,OK,75.03960795,75.33198686,30.826496000000002,0.0110148245,1.285720165
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--block--paride--pt.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.i,OK,18.77043569,18.90390842,1261.5475199999998,OK,12.52091041,12.56849589,30.601215999999997,0.024256887290000004,1.50407086
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--hwmon--applesmc.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.i,OK,865.9027596000001,865.9478719,4754.935808,OK,701.8670522000001,701.9644624,47.181824,0.009922704723000001,1.233606426
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--infiniband--hw--cxgb3--iw_cxgb3.ko-ldv_main6_sequence_infinite_withcheck_stateful.cil.out.i,OK,22.08957814,22.29697532,1005.056,OK,21.22270959,21.316488699999997,121.909248,0.12129597550000001,1.045996629
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--infiniband--hw--mlx4--mlx4_ib.ko-ldv_main4_sequence_infinite_withcheck_stateful.cil.out.i,OK,16.04839113,16.08798037,552.730624,OK,13.06000752,13.11258398,99.848192,0.18064530469999998,1.226911522
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--isdn--i4l--isdn.ko-ldv_main3_sequence_infinite_withcheck_stateful.cil.out.i,OK,74.37980839,74.41587929,2448.60928,OK,56.53759691,56.59227551,160.735232,0.06564347906000001,1.314947643
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--media--dvb-core--dvb-core.ko-ldv_main5_sequence_infinite_withcheck_stateful.cil.out.i,OK,409.4082024,409.459949,5862.760448,OK,316.229603,316.3003747,244.465664,0.04169804756,1.294528814
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--message--fusion--mptsas.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.i,OK,7.798384997,7.855915334,625.721344,OK,5.821342545,5.872022563,79.077376,0.1263779424,1.3378551
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--misc--sgi-xp--xpc.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.i,OK,68.20461316,68.36794240000002,2675.965952,OK,52.97370942,53.41604277,83.521536,0.031211733439999997,1.279914027
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--mtd--ubi--ubi.ko-ldv_main3_sequence_infinite_withcheck_stateful.cil.out.i,OK,123.03708020000002,123.1599602,545.312768,OK,114.1892419,114.28806340000001,137.945088,0.25296508,1.077627501
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--net--arcnet--com90xx.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.i,OK,5.182790423999999,5.226631848999999,198.934528,OK,3.769311037,3.907934323,31.465472,0.1581699885,1.337441067
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--net--ethernet--chelsio--cxgb4--cxgb4.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.i,OK,21.29564904,21.37994716,1536.401408,OK,16.13792453,16.23599788,170.708992,0.11110963,1.316823722
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--net--ethernet--neterion--vxge--vxge.ko-ldv_main3_sequence_infinite_withcheck_stateful.cil.out.i,OK,23.97237517,24.02391222,741.044224,OK,20.87384135,20.8719553,83.726336,0.11298426369999999,1.151013975
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--net--ethernet--qlogic--qlge--qlge.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.i,OK,13.82341321,13.93589217,500.846592,OK,9.806309953,10.06119993,70.721536,0.1412039877,1.385112339
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--net--ethernet--realtek--atp.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.i,OK,35.91819075,35.95990358,354.07462400000003,OK,26.07460019,26.46917762,31.9488,0.09023182638,1.358557644
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--net--ethernet--sfc--sfc.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.i,OK,57.38997377,57.44384551,1870.2417920000003,OK,33.20729444,33.23302604,225.14073599999998,0.12038055019999999,1.728516851
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--net--ethernet--sfc--sfc.ko-ldv_main2_sequence_infinite_withcheck_stateful.cil.out.i,OK,50.05649557,50.11192235,1315.422208,OK,43.20496228,43.30792309,135.71276799999998,0.1031705008,1.1571074940000001
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--net--ethernet--sfc--sfc.ko-ldv_main3_sequence_infinite_withcheck_stateful.cil.out.i,OK,45.58183318,45.62802672,649.691136,OK,37.09787555,37.29243931,120.02508799999998,0.1847417663,1.223519501
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--net--wireless--ath--ath5k--ath5k.ko-ldv_main16_sequence_infinite_withcheck_stateful.cil.out.i,OK,40.27293933,40.32765503,650.072064,OK,33.1481083,33.24830853,108.638208,0.1671171767,1.212923508
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--net--wireless--ipw2x00--ipw2100.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.i,OK,72.24953866,72.29943814,732.340224,OK,67.80135606,67.86422154,113.307648,0.154719957,1.065354269
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--net--wireless--ipw2x00--ipw2200.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.i,OK,142.5814709,142.6239457,1217.175552,OK,122.01243459999999,122.1601425,161.62406399999998,0.132786157,1.167516203
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--net--wireless--zd1211rw--zd1211rw.ko-ldv_main1_sequence_infinite_withcheck_stateful.cil.out.i,OK,7.882638098999999,7.919954474,196.747264,OK,6.967053152999999,7.072011083,58.96191999999999,0.2996835575,1.11990131
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--parport--parport_pc.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.i,OK,448.85202400000003,448.89993319999996,16185.319419999998,OK,327.50562210000004,327.7401018,102.98572800000001,0.006362909826,1.369682656
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--platform--x86--samsung-laptop.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.i,OK,23.87234676,24.04372486,1690.3905280000001,OK,14.19094144,14.32408135,38.395903999999994,0.02271422098,1.678552661
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--scsi--aic7xxx_old.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.i,OK,26.09586382,26.14788795,526.680064,OK,24.86331831,25.30405198,84.451328,0.1603465439,1.033347859
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--scsi--be2iscsi--be2iscsi.ko-ldv_main1_sequence_infinite_withcheck_stateful.cil.out.i,OK,18.96362129,19.00401357,815.898624,OK,16.0573513,16.16400926,110.20288000000001,0.1350693294,1.17569925
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--staging--bcm--bcm_wimax.ko-ldv_main17_sequence_infinite_withcheck_stateful.cil.out.i,OK,468.1254073,468.19184989999997,3170.848768,OK,421.6106661,422.1040393999999,398.45478399999996,0.1256618695,1.1091859020000001
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--staging--bcm--bcm_wimax.ko-ldv_main2_sequence_infinite_withcheck_stateful.cil.out.i,OK,477.53213160000007,477.59192530000007,1853.3130239999998,OK,428.2218643,428.33599630000003,306.315264,0.1652798313,1.114993672
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--staging--rtl8192e--rtl8192e--r8192e_pci.ko-ldv_main7_sequence_infinite_withcheck_stateful.cil.out.i,OK,92.73628625,92.77989659999999,1297.891328,OK,82.06954197,82.50803064,194.224128,0.1496459093,1.124495348
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--staging--speakup--speakup.ko-ldv_main4_sequence_infinite_withcheck_stateful.cil.out.i,OK,68.91250385,68.95596859,1533.587456,OK,56.4717,56.71599238,90.144768,0.0587803243,1.2158117259999999
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--tty--mxser.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.i,OK,22.19322264,22.23596361,450.220032,OK,14.70217112,14.83677175,37.433344,0.08314455453,1.498706321
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--usb--host--isp1362-hcd.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.i,OK,6.595933092999999,6.639944143999999,488.579072,OK,5.745535068,5.852036977999999,59.18310400000001,0.12113311310000001,1.134638104
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--usb--host--xhci-hcd.ko-ldv_main5_sequence_infinite_withcheck_stateful.cil.out.i,OK,87.58726733,87.67978741,339.177472,OK,62.28860358,62.364608600000004,114.70028799999999,0.33817189369999995,1.405922195
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-drivers--video--via--viafb.ko-ldv_main12_sequence_infinite_withcheck_stateful.cil.out.i,OK,6.944692267000001,6.984059537,338.210816,OK,4.583733245,4.937125271,63.53305600000001,0.18785045600000003,1.414600431
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-fs--ceph--ceph.ko-ldv_main7_sequence_infinite_withcheck_stateful.cil.out.i,OK,1456.573844,1456.655826,1119.711232,OK,1317.5532460000002,1317.7405800000001,286.765056,0.25610626010000004,1.105419267
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-fs--ecryptfs--ecryptfs.ko-ldv_main3_sequence_infinite_withcheck_stateful.cil.out.i,OK,184.9782592,185.0283659,4849.041408,OK,139.982664,140.2598834,199.327744,0.04110662855,1.319182373
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-fs--nfs--nfsv4.ko-ldv_main4_sequence_infinite_withcheck_stateful.cil.out.i,OK,83.60291418,83.69600083,1865.383936,OK,66.85883688,66.90844489,177.82783999999998,0.09533042317,1.250903394
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-kernel--rcutorture.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.i,OK,68.36269969,68.40791981,3264.462848,OK,44.48323042,44.55604704,164.84351999999998,0.050496368830000006,1.53532291
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-lib--rbtree_test.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.i,OK,10.77193856,10.81998851,70.692864,OK,7.280595491000001,7.343915694,27.066368,0.38287270409999996,1.4733268959999999
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-net--netfilter--ipvs--ip_vs.ko-ldv_main1_sequence_infinite_withcheck_stateful.cil.out.i,OK,53.90171791,53.951874399999994,1436.004352,OK,43.1078374,43.18394992,143.23712,0.09974699575,1.249350152
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-net--netfilter--ipvs--ip_vs.ko-ldv_main13_sequence_infinite_withcheck_stateful.cil.out.i,OK,29.19946927,29.24388571,392.712192,OK,27.740278200000002,27.79994954,95.432704,0.2430092723,1.051940244
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-32_7a-sound--core--oss--snd-mixer-oss.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.i,OK,448.96285489999997,449.0319345,293.51936,OK,327.6726198,327.76004819999997,39.415808,0.1342869104,1.37000204
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-drivers--ata--pata_legacy.ko-main.cil.out.i,OK,23.89485663,23.94247663,424.034304,OK,17.19711246,17.42009968,34.484224,0.0813241374,1.3744167409999999
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-drivers--block--cciss.ko-main.cil.out.i,OK,202.33074580000002,202.3979671,5379.145728,OK,152.4950179,152.9759647,157.007872,0.02918825403,1.323070376
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-drivers--block--cpqarray.ko-main.cil.out.i,OK,340.47225,340.52802660000003,1516.126208,OK,278.93214680000006,278.9598953,63.229952000000004,0.04170493965,1.220706031
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-drivers--block--paride--pcd.ko-main.cil.out.i,OK,53.02068738,53.05588852,459.558912,OK,39.70939411,39.79998657,31.526912,0.06860254731000001,1.333062976
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-drivers--block--paride--pf.ko-main.cil.out.i,OK,254.04719369999998,254.0919505,2839.1137280000003,OK,198.1495795,198.22796440000002,30.900223999999998,0.01088375703,1.2818168779999999
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-drivers--block--paride--pg.ko-main.cil.out.i,OK,6.512975825,6.559996352000001,207.24121599999998,OK,4.877990312,4.971732814,30.089215999999997,0.145189343,1.319458748
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-drivers--block--paride--pt.ko-main.cil.out.i,OK,35.71477184,35.80385907,1293.918208,OK,26.13766058,26.311978999999997,30.756864,0.023770330930000003,1.3607436780000002
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-drivers--char--ipmi--ipmi_msghandler.ko-main.cil.out.i,OK,171.310346,171.45189440000001,1761.247232,OK,137.9132511,138.0720115,76.71808,0.04355894993,1.241757055
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-drivers--gpu--drm--gma500--gma500_gfx.ko-main.cil.out.i,OK,566.8267744,566.9347468999999,22343.6841,OK,409.5184086,409.42791810000006,475.06227199999995,0.02126159097,1.3846997769999998
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-drivers--hwmon--amc6821.ko-main.cil.out.i,OK,64.62558768,64.67300738,2092.675072,OK,58.74441876,58.80383748,51.073024,0.024405615890000003,1.0998093009999999
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-drivers--hwmon--asb100.ko-main.cil.out.i,OK,91.81943083,91.86006779,3408.236544,OK,72.93447518,72.98009142,76.65664,0.02249158443,1.258700366
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-drivers--hwmon--max16065.ko-main.cil.out.i,OK,248.0193616,248.0601826,4119.646208,OK,144.53077580000001,144.4999948,123.641856,0.03001273647,1.7166795259999998
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-drivers--hwmon--w83791d.ko-main.cil.out.i,OK,35.997288700000006,36.03583111,780.1856,OK,28.4741832,28.58786947,41.918464,0.05372883581,1.260528741
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-drivers--hwmon--w83792d.ko-main.cil.out.i,OK,128.6497127,128.6986692,5706.50624,OK,93.287829,93.50801494,191.111168,0.033490048019999996,1.3763383740000001
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-drivers--infiniband--hw--mthca--ib_mthca.ko-main.cil.out.i,OK,35.12000254,34.86799559,1352.200192,OK,29.2466393,29.66002152,130.531328,0.09653254657,1.175589019
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-drivers--infiniband--hw--nes--iw_nes.ko-main.cil.out.i,OK,252.7945838,253.19989280000004,4708.777984,OK,213.31439709999998,213.43212200000002,360.083456,0.07647068034,1.186325144
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-drivers--infiniband--hw-cxgb3--iw_cxgb3.ko-main.cil.out.i,OK,255.64847430000003,255.73596510000002,3967.213568,OK,162.306446,162.78108600000002,177.451008,0.0447293812,1.5710422590000002
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-drivers--isdn--mISDN--l1oip.ko-main.cil.out.i,OK,67.66857562,67.98796685,1130.790912,OK,51.78628353,51.86792988,70.483968,0.06233156568,1.3107900590000001
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-drivers--md--dm-snapshot.ko-main.cil.out.i,OK,35.1247052,35.29991406,1926.127616,OK,26.83503913,27.59596987,63.107071999999995,0.032763702400000004,1.279169177
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-drivers--media--firewire--firedtv.ko-main.cil.out.i,OK,9.984908102,10.11194641,284.573696,OK,8.014518176000001,8.115865025,41.996288,0.1475761414,1.245948076
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-drivers--media--usb--dvb-usb-v2--dvb-usb-mxl111sf.ko-main.cil.out.i,OK,17.95440639,18.01633161,1386.35264,OK,12.33112694,12.44389707,52.6336,0.03796552081,1.447804615
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-drivers--media--usb--em28xx--em28xx.ko-main.cil.out.i,OK,94.10558997,94.4043128,4817.944576,OK,76.55482096,76.61594045,297.496576,0.06174761276000001,1.232175866
SVC/ldv-consumption/32_7a_cilled_true-unreach-call_linux-3.8-rc1-drivers--media--usb--tm6000--tm6000.ko-main.cil.out.i,OK,46.19955869,46.30429477,2024.173568,OK,37.52949099,37.63180507,114.466816,0.056549901550000004,1.230456383
